1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,1
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,1
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,4
1089,0
1090,1
1091,0
1092,1
1093,0
1094,0
1095,0
1096,2
1097,0
1098,0
1099,0
1100,0
1101,2
1102,1
1103,0
1104,0
1105,4
1106,1
1107,1
1108,0
1109,0
1110,0
1111,0
1112,0
1113,2
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,1
1123,0
1124,0
1125,0
1126,0
1127,4
1128,0
1129,4
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,1
1143,1
1144,0
1145,0
1146,0
1147,0
1148,4
1149,4
1150,0
1151,0
1152,3
1153,0
1154,0
1155,0
1156,0
1157,0
1158,4
1159,0
1160,0
1161,3
1162,0
1163,1
1164,0
1165,0
1166,0
1167,2
1168,2
1169,0
1170,3
1171,1
1172,6
1173,0
1174,0
1175,0
1176,0
1177,3
1178,0
1179,0
1180,1
1181,0
1182,1
1183,0
1184,3
1185,0
1186,2
1187,5
1188,1
1189,0
1190,0
1191,0
1192,2
1193,0
1194,0
1195,0
1196,3
1197,6
1198,0
1199,0
1200,2
1201,0
1202,3
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,3
1210,7
1211,2
1212,0
1213,0
1214,3
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,2
1222,0
1223,0
1224,2
1225,3
1226,1
1227,0
1228,0
1229,2
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,6
1238,0
1239,0
1240,0
1241,2
1242,0
1243,0
1244,4
1245,4
1246,0
1247,1
1248,0
1249,0
1250,0
1251,3
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,8
1259,0
1260,0
1261,4
1262,2
1263,10
1264,0
1265,8
1266,0
1267,0
1268,2
1269,0
1270,0
1271,0
1272,4
1273,0
1274,0
1275,0
1276,2
1277,3
1278,0
1279,1
1280,4
1281,0
1282,0
1283,0
1284,2
1285,0
1286,2
1287,0
1288,3
1289,3
1290,0
1291,0
1292,7
1293,1
1294,0
1295,0
1296,0
1297,0
1298,0
1299,2
1300,0
1301,9
1302,0
1303,0
1304,0
1305,4
1306,0
1307,0
1308,3
1309,0
1310,0
1311,1
1312,0
1313,6
1314,0
1315,0
1316,0
1317,0
1318,0
1319,6
1320,3
1321,0
1322,10
1323,7
1324,0
1325,2
1326,0
1327,0
1328,6
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,3
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,5
1343,0
1344,0
1345,4
1346,0
1347,0
1348,5
1349,0
1350,0
1351,1
1352,1
1353,0
1354,5
1355,4
1356,0
1357,0
1358,0
1359,4
1360,0
1361,0
1362,0
1363,0
1364,0
1365,3
1366,0
1367,3
1368,0
1369,0
1370,3
1371,0
1372,3
1373,6
1374,0
1375,0
1376,5
1377,0
1378,0
1379,2
1380,0
1381,0
1382,0
1383,2
1384,0
1385,3
1386,0
1387,0
1388,0
1389,4
1390,5
1391,4
1392,8
1393,0
1394,3
1395,0
1396,0
1397,0
1398,1
1399,0
1400,0
1401,19
1402,8
1403,4
1404,4
1405,0
1406,0
1407,0
1408,0
1409,4
1410,0
1411,2
1412,0
1413,8
1414,2
1415,0
1416,2
1417,0
1418,0
1419,0
1420,6
1421,10
1422,0
1423,0
1424,1
1425,3
1426,0
1427,1
1428,4
1429,2
1430,0
1431,0
1432,8
1433,2
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,7
1447,2
1448,0
1449,6
1450,0
1451,0
1452,0
1453,17
1454,0
1455,0
1456,5
1457,7
1458,0
1459,0
1460,4
1461,3
1462,0
1463,0
1464,2
1465,0
1466,0
1467,8
1468,0
1469,0
1470,0
1471,1
1472,2
1473,0
1474,2
1475,0
1476,8
1477,0
1478,0
1479,0
1480,0
1481,0
1482,7
1483,3
1484,0
1485,0
1486,0
1487,0
1488,0
1489,4
1490,3
1491,5
1492,0
1493,0
1494,0
1495,0
1496,5
1497,0
1498,4
1499,0
1500,0
1501,3
1502,3
1503,4
1504,3
1505,3
1506,1
1507,0
1508,5
1509,2
1510,3
1511,5
1512,3
1513,1
1514,1
1515,0
1516,6
1517,11
1518,7
1519,0
1520,0
1521,0
1522,0
1523,4
1524,0
1525,6
1526,0
1527,8
1528,5
1529,0
1530,1
1531,2
1532,0
1533,0
1534,6
1535,0
1536,1
1537,0
1538,7
1539,0
1540,3
1541,0
1542,3
1543,0
1544,0
1545,3
1546,14
1547,0
1548,3
1549,6
1550,6
1551,4
1552,5
1553,6
1554,22
1555,0
1556,0
1557,6
1558,2
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,3
1568,0
1569,0
1570,0
1571,0
1572,2
1573,10
1574,0
1575,0
1576,0
1577,3
1578,0
1579,0
1580,5
1581,7
1582,5
1583,15
1584,18
1585,0
1586,2
1587,0
1588,0
1589,0
1590,0
1591,4
1592,0
1593,0
1594,0
1595,0
1596,4
1597,8
1598,1
1599,10
1600,0
1601,0
1602,0
1603,8
1604,0
1605,0
1606,4
1607,0
1608,0
1609,0
1610,4
1611,12
1612,0
1613,0
1614,0
1615,13
1616,5
1617,11
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,8
1625,0
1626,3
1627,0
1628,5
1629,0
1630,0
1631,0
1632,0
1633,0
1634,10
1635,13
1636,4
1637,0
1638,0
1639,0
1640,0
1641,1
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,3
1649,7
1650,1
1651,5
1652,0
1653,0
1654,0
1655,3
1656,0
1657,0
1658,17
1659,13
1660,5
1661,0
1662,2
1663,7
1664,4
1665,3
1666,5
1667,0
1668,0
1669,8
1670,0
1671,0
1672,2
1673,44
1674,3
1675,5
1676,0
1677,4
1678,9
1679,0
1680,0
1681,9
1682,3
1683,4
1684,1
1685,4
1686,0
1687,0
1688,0
1689,0
1690,0
1691,8
1692,0
1693,3
1694,0
1695,0
1696,0
1697,2
1698,0
1699,0
1700,3
1701,4
1702,0
1703,1
1704,0
1705,1
1706,0
1707,0
1708,1
1709,0
1710,0
1711,0
1712,0
1713,6
1714,2
1715,3
1716,6
1717,0
1718,1
1719,21
1720,0
1721,0
1722,1
1723,7
1724,0
1725,8
1726,4
1727,0
1728,2
1729,8
1730,8
1731,3
1732,2
1733,2
1734,0
1735,48
1736,8
1737,2
1738,0
1739,0
1740,0
1741,21
1742,0
1743,2
1744,0
1745,9
1746,0
1747,0
1748,5
1749,0
1750,0
1751,0
1752,0
1753,13
1754,0
1755,38
1756,3
1757,0
1758,1
1759,0
1760,5
1761,0
1762,0
1763,14
1764,2
1765,0
1766,0
1767,0
1768,13
1769,0
1770,2
1771,5
1772,25
1773,22
1774,11
1775,0
1776,0
1777,17
1778,7
1779,0
1780,0
1781,7
1782,0
1783,0
1784,0
1785,2
1786,0
1787,5
1788,5
1789,0
1790,8
1791,6
1792,0
1793,11
1794,3
1795,17
1796,6
1797,0
1798,26
1799,4
1800,11
1801,0
1802,5
1803,21
1804,4
1805,0
1806,8
1807,5
1808,0
1809,4
1810,0
1811,0
1812,12
1813,4
1814,0
1815,10
1816,0
1817,7
1818,4
1819,28
1820,4
1821,0
1822,13
1823,9
1824,1
1825,0
1826,15
1827,3
1828,19
1829,1
1830,10
1831,0
1832,0
1833,8
1834,4
1835,16
1836,0
1837,2
1838,15
1839,0
1840,7
1841,1
1842,0
1843,0
1844,1
1845,3
1846,0
1847,0
1848,0
1849,12
1850,16
1851,6
1852,6
1853,5
1854,6
1855,17
1856,2
1857,0
1858,0
1859,16
1860,7
1861,0
1862,2
1863,0
1864,16
1865,0
1866,11
1867,0
1868,5
1869,8
1870,25
1871,0
1872,0
1873,0
1874,14
1875,5
1876,0
1877,25
1878,6
1879,0
1880,2
1881,8
1882,0
1883,0
1884,0
1885,0
1886,0
1887,22
1888,15
1889,0
1890,12
1891,3
1892,38
1893,6
1894,0
1895,16
1896,0
1897,0
1898,0
1899,0
1900,4
1901,0
1902,0
1903,0
1904,0
1905,5
1906,12
1907,0
1908,0
1909,5
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,13
1917,2
1918,0
1919,22
1920,32
1921,0
1922,0
1923,0
1924,21
1925,0
1926,0
1927,0
1928,11
1929,0
1930,2
1931,0
1932,0
1933,7
1934,1
1935,7
1936,0
1937,0
1938,25
1939,39
1940,0
1941,5
1942,47
1943,0
1944,0
1945,0
1946,0
1947,0
1948,17
1949,0
1950,9
1951,0
1952,38
1953,27
1954,0
1955,4
1956,10
1957,0
1958,27
1959,0
1960,5
1961,19
1962,29
1963,0
1964,28
1965,66
1966,0
1967,2
1968,14
1969,30
1970,0
1971,0
1972,8
1973,1
1974,8
1975,32
1976,0
1977,5
1978,23
1979,31
1980,0
1981,0
1982,0
1983,0
1984,2
1985,0
1986,0
1987,9
1988,25
1989,19
1990,19
1991,1
1992,1
1993,2
1994,1
1995,17
1996,27
1997,15
1998,35
1999,14
2000,0
2001,32
2002,7
2003,3
2004,0
2005,61
2006,4
2007,7
2008,5
2009,0
2010,0
2011,2
2012,8
2013,17
2014,56
2015,0
2016,0
2017,0
2018,0
2019,29
2020,0
2021,3
2022,0
2023,5
2024,0
2025,0
2026,9
2027,22
2028,8
2029,0
2030,0
2031,0
2032,17
2033,14
2034,25
2035,25
2036,0
2037,0
2038,0
2039,1
2040,7
2041,14
2042,7
2043,0
2044,16
2045,34
2046,18
2047,9
2048,6
2049,2
2050,3
2051,0
2052,3
2053,0
2054,21
2055,15
2056,14
2057,19
2058,0
2059,6
2060,13
2061,0
2062,0
2063,4
2064,0
2065,0
2066,12
2067,11
2068,0
2069,2
2070,0
2071,0
2072,10
2073,0
2074,11
2075,0
2076,25
2077,5
2078,0
2079,0
2080,13
2081,2
2082,21
2083,18
2084,0
2085,0
2086,36
2087,11
2088,0
2089,0
2090,29
2091,7
2092,0
2093,3
2094,0
2095,22
2096,0
2097,15
2098,7
2099,0
2100,0
2101,0
2102,15
2103,59
2104,9
2105,2
2106,0
2107,0
2108,26
2109,28
2110,14
2111,23
2112,6
2113,0
2114,0
2115,1
2116,9
2117,16
2118,9
2119,0
2120,4
2121,18
2122,0
2123,14
2124,10
2125,37
2126,16
2127,17
2128,16
2129,73
2130,4
2131,0
2132,0
2133,22
2134,0
2135,0
2136,30
2137,31
2138,37
2139,28
2140,3
2141,8
2142,0
2143,13
2144,0
2145,2
2146,0
2147,0
2148,0
2149,8
2150,0
2151,25
2152,5
2153,39
2154,18
2155,0
2156,57
2157,0
2158,10
2159,1
2160,53
2161,7
2162,0
2163,22
2164,0
2165,26
2166,0
2167,9
2168,0
2169,7
2170,49
2171,24
2172,14
2173,0
2174,1
2175,0
2176,9
2177,27
2178,31
2179,7
2180,0
2181,0
2182,23
2183,11
2184,28
2185,2
2186,1
2187,0
2188,0
2189,5
2190,0
2191,43
2192,10
2193,0
2194,16
2195,5
2196,10
2197,8
2198,0
2199,15
2200,37
2201,6
2202,0
2203,26
2204,33
2205,31
2206,8
2207,0
2208,0
2209,1
2210,15
2211,8
2212,26
2213,5
2214,43
2215,40
2216,17
2217,0
2218,39
2219,13
2220,10
2221,0
2222,0
2223,13
2224,0
2225,0
2226,0
2227,1
2228,7
2229,0
2230,3
2231,62
2232,5
2233,12
2234,1
2235,33
2236,0
2237,0
2238,0
2239,18
2240,54
2241,18
2242,1
2243,30
2244,0
2245,4
2246,42
2247,8
2248,8
2249,34
2250,0
2251,9
2252,22
2253,32
2254,0
2255,0
2256,10
2257,0
2258,1
2259,9
2260,10
2261,25
2262,0
2263,0
2264,0
2265,40
2266,41
2267,38
2268,15
2269,25
2270,18
2271,5
2272,25
2273,7
2274,1
2275,9
2276,9
2277,15
2278,0
2279,7
2280,0
2281,7
2282,6
2283,0
2284,53
2285,0
2286,124
2287,3
2288,0
2289,48
2290,22
2291,54
2292,26
2293,38
2294,12
2295,16
2296,1
2297,2
2298,9
2299,0
2300,3
2301,14
2302,0
2303,0
2304,0
2305,54
2306,19
2307,45
2308,51
2309,0
2310,10
2311,7
2312,12
2313,0
2314,9
2315,0
2316,0
2317,0
2318,7
2319,3
2320,9
2321,0
2322,0
2323,12
2324,0
2325,52
2326,9
2327,8
2328,23
2329,12
2330,0
2331,0
2332,0
2333,10
2334,19
2335,14
2336,41
2337,2
2338,0
2339,0
2340,0
2341,0
2342,48
2343,26
2344,54
2345,1
2346,32
2347,4
2348,22
2349,0
2350,35
2351,30
2352,0
2353,2
2354,37
2355,63
2356,10
2357,0
2358,3
2359,17
2360,70
2361,17
2362,0
2363,12
2364,0
2365,7
2366,14
2367,10
2368,0
2369,41
2370,43
2371,16
2372,17
2373,14
2374,44
2375,6
2376,55
2377,31
2378,18
2379,104
2380,24
2381,42
2382,57
2383,9
2384,0
2385,11
2386,112
2387,2
2388,0
2389,0
2390,0
2391,16
2392,36
2393,9
2394,7
2395,25
2396,1
2397,32
2398,9
2399,66
2400,0
2401,1
2402,0
2403,7
2404,54
2405,24
2406,18
2407,51
2408,0
2409,0
2410,0
2411,40
2412,33
2413,15
2414,7
2415,8
2416,0
2417,7
2418,41
2419,0
2420,23
2421,0
2422,20
2423,11
2424,34
2425,1
2426,1
2427,0
2428,19
2429,49
2430,42
2431,46
2432,76
2433,0
2434,0
2435,19
2436,32
2437,21
2438,23
2439,0
2440,21
2441,0
2442,0
2443,0
2444,0
2445,28
2446,25
2447,65
2448,14
2449,59
2450,64
2451,29
2452,14
2453,0
2454,39
2455,67
2456,10
2457,28
2458,3
2459,46
2460,3
2461,3
2462,14
2463,13
2464,10
2465,0
2466,9
2467,0
2468,14
2469,0
2470,9
2471,47
2472,0
2473,0
2474,0
2475,0
2476,4
2477,20
2478,28
2479,11
2480,0
2481,45
2482,15
2483,3
2484,0
2485,5
2486,18
2487,16
2488,51
2489,36
2490,7
2491,33
2492,6
2493,41
2494,1
2495,0
2496,4
2497,0
2498,1
2499,13
2500,28
2501,2
2502,0
2503,15
2504,55
2505,0
2506,14
2507,8
2508,18
2509,59
2510,20
2511,3
2512,7
2513,0
2514,6
2515,21
2516,0
2517,0
2518,3
2519,39
2520,0
2521,0
2522,13
2523,0
2524,0
2525,85
2526,10
2527,40
2528,31
2529,26
2530,2
2531,12
2532,20
2533,0
2534,16
2535,13
2536,5
2537,51
2538,59
2539,24
2540,0
2541,0
2542,29
2543,2
2544,23
2545,53
2546,38
2547,2
2548,0
2549,11
2550,0
2551,49
2552,23
2553,0
2554,38
2555,52
2556,32
2557,8
2558,52
2559,26
2560,11
2561,0
2562,0
2563,55
2564,21
2565,3
2566,21
2567,4
2568,26
2569,16
2570,0
2571,14
2572,7
2573,1
2574,0
2575,81
2576,43
2577,16
2578,21
2579,19
2580,53
2581,35
2582,59
2583,3
2584,82
2585,29
2586,0
2587,31
2588,0
2589,40
2590,0
2591,19
2592,41
2593,0
2594,23
2595,54
2596,2
2597,20
2598,8
2599,11
2600,12
2601,66
2602,5
2603,54
2604,35
2605,21
2606,0
2607,6
2608,25
2609,3
2610,0
2611,10
2612,51
2613,61
2614,0
2615,0
2616,62
2617,2
2618,22
2619,27
2620,22
2621,82
2622,18
2623,39
2624,0
2625,50
2626,33
2627,159
2628,2
2629,3
2630,40
2631,25
2632,71
2633,9
2634,49
2635,46
2636,20
2637,22
2638,37
2639,10
2640,135
2641,0
2642,20
2643,21
2644,0
2645,45
2646,0
2647,10
2648,37
2649,13
2650,81
2651,41
2652,0
2653,21
2654,73
2655,8
2656,81
2657,22
2658,23
2659,45
2660,1
2661,3
2662,31
2663,3
2664,5
2665,5
2666,1
2667,31
2668,43
2669,19
2670,15
2671,3
2672,3
2673,18
2674,0
2675,1
2676,76
2677,30
2678,21
2679,6
2680,11
2681,0
2682,21
2683,39
2684,48
2685,49
2686,7
2687,45
2688,8
2689,13
2690,20
2691,15
2692,16
2693,1
2694,16
2695,1
2696,98
2697,39
2698,15
2699,15
2700,7
2701,18
2702,38
2703,8
2704,33
2705,19
2706,39
2707,16
2708,0
2709,20
2710,6
2711,4
2712,51
2713,1
2714,21
2715,9
2716,46
2717,80
2718,9
2719,31
2720,0
2721,15
2722,11
2723,47
2724,7
2725,13
2726,4
2727,0
2728,0
2729,42
2730,0
2731,5
2732,75
2733,0
2734,3
2735,8
2736,37
2737,7
2738,0
2739,2
2740,89
2741,1
2742,0
2743,0
2744,68
2745,44
2746,52
2747,11
2748,75
2749,11
2750,35
2751,11
2752,41
2753,15
2754,3
2755,1
2756,27
2757,16
2758,1
2759,43
2760,3
2761,33
2762,23
2763,12
2764,19
2765,61
2766,0
2767,15
2768,1
2769,0
2770,8
2771,40
2772,33
2773,0
2774,0
2775,0
2776,3
2777,0
2778,0
2779,0
2780,0
2781,15
2782,7
2783,88
2784,13
2785,1
2786,23
2787,28
2788,31
2789,12
2790,12
2791,47
2792,7
2793,9
2794,8
2795,17
2796,9
2797,17
2798,0
2799,12
2800,17
2801,2
2802,18
2803,5
2804,18
2805,0
2806,0
2807,6
2808,12
2809,9
2810,0
2811,30
2812,3
2813,16
2814,25
2815,16
2816,20
2817,14
2818,7
2819,23
2820,75
2821,2
2822,0
2823,3
2824,30
2825,64
2826,3
2827,7
2828,0
2829,3
2830,81
2831,56
2832,8
2833,23
2834,26
2835,64
2836,52
2837,47
2838,26
2839,0
2840,0
2841,0
2842,20
2843,27
2844,9
2845,15
2846,7
2847,23
2848,0
2849,8
2850,6
2851,0
2852,22
2853,15
2854,34
2855,1
2856,39
2857,32
2858,17
2859,0
2860,6
2861,0
2862,25
2863,40
2864,47
2865,17
2866,18
2867,17
2868,45
2869,2
2870,1
2871,15
2872,7
2873,25
2874,5
2875,43
2876,3
2877,59
2878,12
2879,13
2880,53
2881,1
2882,72
2883,20
2884,0
2885,0
2886,111
2887,33
2888,96
2889,71
2890,33
2891,52
2892,35
2893,0
2894,1
2895,1
2896,37
2897,22
2898,45
2899,11
2900,45
2901,40
2902,45
2903,0
2904,37
2905,161
2906,59
2907,52
2908,27
2909,0
2910,89
2911,78
2912,1
2913,3
2914,33
2915,27
2916,49
2917,13
2918,0
2919,1
2920,13
2921,10
2922,61
2923,2
2924,0
2925,1
2926,26
2927,9
2928,15
2929,9
2930,0
2931,1
2932,10
2933,23
2934,16
2935,13
2936,20
2937,4
2938,60
2939,0
2940,7
2941,5
2942,0
2943,46
2944,67
2945,2
2946,37
2947,28
2948,23
2949,4
2950,0
2951,5
2952,16
2953,2
2954,21
2955,24
2956,21
2957,20
2958,46
2959,40
2960,2
2961,37
2962,23
2963,7
2964,130
2965,68
2966,60
2967,21
2968,0
2969,52
2970,183
2971,28
2972,72
2973,81
2974,73
2975,4
2976,26
2977,43
2978,51
2979,27
2980,25
2981,20
2982,8
2983,42
2984,9
2985,5
2986,80
2987,24
2988,40
2989,31
2990,86
2991,24
2992,37
2993,15
2994,35
2995,11
2996,8
2997,13
2998,9
2999,32
